time,azimuth,elevation
2021-09-22T14:25:26.768943-06:00,204.171804,46.604302
2021-09-22T14:26:26.768943-06:00,204.517208,46.525967
2021-09-22T14:27:26.768943-06:00,204.861610,46.446596
2021-09-22T14:28:26.768943-06:00,205.205004,46.366193
2021-09-22T14:29:26.768943-06:00,205.547381,46.284765
2021-09-22T14:30:26.768943-06:00,205.888736,46.202318
2021-09-22T14:31:26.768943-06:00,206.229061,46.118858
2021-09-22T14:32:26.768943-06:00,206.568351,46.034390
2021-09-22T14:33:26.768943-06:00,206.906598,45.948921
2021-09-22T14:34:26.768943-06:00,207.243798,45.862457
2021-09-22T14:35:26.768943-06:00,207.579944,45.775004
2021-09-22T14:36:26.768943-06:00,207.915031,45.686568
2021-09-22T14:37:26.768943-06:00,208.249055,45.597155
2021-09-22T14:38:26.768943-06:00,208.582010,45.506771
2021-09-22T14:39:26.768943-06:00,208.913891,45.415422
2021-09-22T14:40:26.768943-06:00,209.244695,45.323116
2021-09-22T14:41:26.768943-06:00,209.574417,45.229857
2021-09-22T14:42:26.768943-06:00,209.903052,45.135652
2021-09-22T14:43:26.768943-06:00,210.230598,45.040507
2021-09-22T14:44:26.768943-06:00,210.557051,44.944428
2021-09-22T14:45:26.768943-06:00,210.882408,44.847423
2021-09-22T14:46:26.768943-06:00,211.206665,44.749496
2021-09-22T14:47:26.768943-06:00,211.529819,44.650654
2021-09-22T14:48:26.768943-06:00,211.851869,44.550904
2021-09-22T14:49:26.768943-06:00,212.172812,44.450252
2021-09-22T14:50:26.768943-06:00,212.492645,44.348703
2021-09-22T14:51:26.768943-06:00,212.811366,44.246265
2021-09-22T14:52:26.768943-06:00,213.128975,44.142943
2021-09-22T14:53:26.768943-06:00,213.445469,44.038743
2021-09-22T14:54:26.768943-06:00,213.760846,43.933673
2021-09-22T14:55:26.768943-06:00,214.075106,43.827738
2021-09-22T14:56:26.768943-06:00,214.388248,43.720944
2021-09-22T14:57:26.768943-06:00,214.700271,43.613299
2021-09-22T14:58:26.768943-06:00,215.011174,43.504807
